monsterident,datum,locatiecode,xcoormonster,ycoormonster,fewsparameter,fewsparameternaam,parametercode,grootheid,biotaxonnaam,twn_naam,wna_nederlandse_soortnaam,meetwaarde,eenheid,compartiment
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,469859.008,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,469604.992,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,BEMSRBTE_m,Monsterbreedte (m),BEMSRBTE,BEMSRBTE,,,,11.5,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,0.2,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,MONSLTE_m,Monsterlengte (m),MONSLTE,MONSLTE,,,,250.0,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,1.5,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,WATERBTE_m,Waterbreedte (m),WATERBTE,WATERBTE,,,,14.5,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,GRONDST_SOORT,Grondsoort (uitgedrukt in waardebereik),GRONDST,SOORT,,,,2.0,DIMSLS,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,SLIBDTE_m,Slibdikte (m),SLIBDTE,SLIBDTE,,,,0.5,m,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,0.0,%,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,1.0,%,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,MACEV_n,Macrofauna bijvangst (n),,AANTL,Procambarus clarkii,Procambarus clarkii,,3.0,n,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,BEMSROPVK_m2,Bemonsterd oppervlak (m2),BEMSROPVK,BEMSROPVK,,,,2875.0,m2,OW
3420190146,2019-07-29 00:00:00,PGM191,122016,469859,VISVFTR,Visvangstfactor,VISVFTR,VISVFTR,,,,1.0,DIMSLS,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,2.75,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,3.06,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,1.0,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,1.25,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Abramis brama,Abramis brama,Brasem,1.0,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Abramis brama,Abramis brama,Brasem,1.11,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Abramis brama,Abramis brama,Brasem,2.0,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Abramis brama,Abramis brama,Brasem,2.22,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,3.0,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,3.75,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,21.0,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,23.33,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,33.25,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Rutilus rutilus,Rutilus rutilus,Blankvoorn,36.94,n,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,7.5,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,46.667,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,73.889,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,6.111,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,2.5,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Abramis brama,Abramis brama,Brasem,2.222,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Abramis brama,Abramis brama,Brasem,4.444,n/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,22.4,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,27.9,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,34.6,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,38.4,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,91.7,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,101.9,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,11.8,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,13.2,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,28.0,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Rutilus rutilus,Rutilus rutilus,Blankvoorn,35.0,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Abramis brama,Abramis brama,Brasem,1.5,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Abramis brama,Abramis brama,Brasem,1.7,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Abramis brama,Abramis brama,Brasem,5.0,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Abramis brama,Abramis brama,Brasem,5.5,g,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.056,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,0.077,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,0.204,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,0.026,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Rutilus rutilus,Rutilus rutilus,Blankvoorn,0.07,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Abramis brama,Abramis brama,Brasem,0.003,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Abramis brama,Abramis brama,Brasem,0.011,kg/ha,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,BEMSROPVK_m2,Bemonsterd oppervlak (m2),BEMSROPVK,BEMSROPVK,,,,5000.0,m2,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,VISVFTR,Visvangstfactor,VISVFTR,VISVFTR,,,,1.0,DIMSLS,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,BEMSRBTE_m,Monsterbreedte (m),BEMSRBTE,BEMSRBTE,,,,5.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,PTN_BEDKG_%,Plantenbedekking (%),FLAB,BEDKG,,,,0.0,%,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,MONSLTE_m,Monsterlengte (m),MONSLTE,MONSLTE,,,,1000.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,SLIBDTE_m,Slibdikte (m),SLIBDTE,SLIBDTE,,,,0.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,WATDTE_m,Waterdiepte (m),WATDTE,WATDTE,,,,10.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,471489.984,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,Y_CODNT_m,Y_coordinaat (m),Y_CODNT,Y_CODNT,,,,470814.016,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,X_CODNT_m,X_coordinaat (m),X_CODNT,X_CODNT,,,,126611.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,X_CODNT_m,X_coordinaat (m),X_CODNT,X_CODNT,,,,125940.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,ZICHT_m,Doorzicht (m),ZICHT,ZICHT,,,,4.0,m,OW
3420190150,2019-08-26 00:00:00,GWV377,126611,471490,GRONDST_SOORT,Grondsoort (uitgedrukt in waardebereik),GRONDST,SOORT,,,,2.0,DIMSLS,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,1.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,1.25,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,2.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,2.5,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,3.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,3.75,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,1.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,1.25,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,1.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,1.25,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,8.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,10.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,7.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,8.75,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,2.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Perca fluviatilis,Perca fluviatilis,Baars,2.5,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,4.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,5.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,7.0,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n,Vissen per lengteklasse in cm (n),,AANTL,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,8.75,n,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,1.389,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,1.389,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,11.111,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,9.722,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,2.778,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,1.389,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,2.778,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,4.167,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,5.556,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_n/ha,Vissen per lengteklasse in cm (n/ha),,AANTPOPVTE,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,9.722,n/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,8.2,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,10.2,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,11.6,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,14.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,5.1,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,6.3,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,59.6,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,74.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,10.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,13.2,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,14.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,18.0,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,19.2,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,24.0,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,199.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,249.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,222.7,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,278.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,79.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,99.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,120.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,150.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,86.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Perca fluviatilis,Perca fluviatilis,Baars,108.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,0.9,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,3.0,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,3.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,7.9,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,9.9,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,36.8,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,46.1,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,89.2,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,111.5,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,17.1,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,21.4,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,28.6,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_g,Vissen per lengteklasse in cm (g),,MASSA,Gymnocephalus cernuus,Gymnocephalus cernuus,Pos,35.7,g,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,0.011,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Neogobius melanostomus,Neogobius melanostomus,Zwartbekgrondel,0.016,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.007,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.083,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.015,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.02,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.027,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.277,kg/ha,OW
3420190151,2019-08-28 00:00:00,GWV377,126607,471680,VSLC_kg/ha,Vissen per lengteklasse in cm (kg/ha),,MASSPOPVTE,Perca fluviatilis,Perca fluviatilis,Baars,0.309,kg/ha,OW
